2.099308308703901782e-56,3.288898379459998039e-56,1.814488979419162796e-56,5.605234531126443481e-56,1.679594222108034687e-56,1.096731146484923418e-56,4.057493041272406019e-56,4.923803516624664975e-56,4.935918451384087438e-56,1.206506445024005252e-56,3.035177459952425530e-56,2.818662724566229635e-56,6.357422691403762494e-57,2.587776348988732757e-56,3.318150443031209458e-56,6.721150926409414144e-57,3.617000371657336603e-56,2.982579034749996685e-56,6.408820455170769996e-56,2.694291690679756971e-56,1.729223082909894373e-56,1.175499454220603241e-56,3.733161126468158129e-56,2.769344389411737407e-56,1.726464419545181161e-56,5.010837314924606036e-56,3.316713580326346867e-56,1.597259410003591745e-56,3.177257623522200932e-56,1.625786265952709220e-56,4.731425941037947918e-56,3.008760560315257217e-56,5.894491112442948875e-56,3.418561729933590856e-56,2.085554201211191016e-56,6.083760707812210735e-56,8.174153806944023520e-57,1.661752213390253067e-56,1.949814117802044493e-56,4.671036347739807832e-57,3.165317346166980856e-56,5.615789388567530677e-56,1.776948641712279780e-12,2.140800030253364233e-12,3.215430875479363143e-13,3.593503500645987086e-56,2.572578107007761208e-56,4.078685717208912515e-56,8.796606546800943327e-57,1.155734406645688972e-56,6.420810124843125650e-56,3.975002115916041414e-56,4.928271669513782524e-56,5.835577770493902187e-56,4.631772994261715729e-56,4.529238856448378743e-56,5.957076174209028912e-57,5.074620574240348550e-57,6.068198679541799459e-56,1.315916655045404143e-57,4.928320330701047639e-56,3.557005770403338570e-56,3.310469726033878754e-56,2.935419615045269685e-56,2.157406759955404397e-08,7.766664335839441534e-08,7.047528749187635657e-08,5.801037237566921110e-08,4.890287869595485248e-08,2.037871344628116675e-06,7.132534143048239648e-05,1.273666787176096346e-04,2.241653614517688986e-05,1.460052248081382266e-54,5.530003903320315413e-55,7.353187683184928526e-56,1.984674180515945051e-56,4.259720931397941966e-56,3.353252146169765985e-56,5.683877203837334420e-56,1.761792143377142122e-56,1.622444474793039046e-56,3.769151034793345248e-56,1.540157685003183158e-56,1.323591874681243846e-56,5.046526033735093677e-56,6.427650560993068004e-56,4.859977304692495459e-56,1.273790236444920080e-56,1.796055278239008420e-56,1.069869288563048154e-07,4.610164025262583469e-07,3.369840268526705027e-04,4.852857695751241259e-04,4.282416890798833721e-04,3.038447123587758084e-04,3.223511965242978295e-04,3.628934503535430258e-03,3.573635849935760580e-03,2.497288927034552707e-03,2.193235148861322117e-04,8.649927228496782005e-05,2.644826179615263713e-04,3.342319605923848159e-04,2.682416872598444206e-04,2.260770902270152960e-04,3.955936101794553078e-05,7.493623452738589514e-06,4.958697961873990024e-56,4.088244165376232476e-56,3.855691194296112091e-56,2.338562277958434420e-56,5.760157073809348333e-56,4.035993957277934017e-56,5.492169693707266321e-56,8.361774746144860204e-57,1.905709506691630206e-56,1.731243030583836480e-07,1.204331676668599504e-06,3.536833433219881924e-06,1.111768074462185941e-03,1.785248232385733616e-03,1.902129339345485321e-03,2.235501346611166833e-03,1.236737261087399870e-02,2.597983072872606103e-02,3.694272845434238423e-02,4.485746582280730060e-02,3.280693061602452804e-02,7.350201825267745417e-03,2.127773055378344175e-03,1.688283352927820490e-03,4.703428714079541811e-05,7.476136651687675591e-05,4.391617159012722968e-05,1.794986518847246080e-05,1.232414424481755883e-11,4.428973432433062969e-56,4.486750645627348540e-56,4.198130123925675832e-56,1.421879809638108575e-57,4.929112958554845307e-56,1.088108296665083602e-56,9.530182646882192272e-58,5.569428287711728906e-56,7.025175120606661353e-07,9.278612849574404959e-05,5.990661024819882684e-04,1.846047256742330486e-03,1.846774152992295510e-03,1.764451983927702115e-03,4.829078701769154609e-03,1.994395722318104136e-02,4.104234791620929579e-02,6.321995220150730677e-02,8.526401949365221278e-02,6.750146647791316346e-02,1.477670416823639345e-02,3.994432498463094602e-03,8.904482197023795087e-04,4.398160237255595404e-05,4.391619114469530460e-05,3.729391305653009906e-05,6.273763453270122469e-06,8.997240826650868944e-12,7.148183080781115249e-57,3.270726918266341031e-56,5.407065612117386555e-56,3.825984747245238554e-56,1.462572703854914930e-55,2.865801282402572490e-55,1.375690644829923752e-56,1.222798793036791882e-56,1.012424658146604587e-06,9.420576100571591369e-04,9.727789551281179701e-04,1.585543998031666230e-03,1.125384406757139145e-03,1.723011822650375108e-03,5.689037449873902974e-03,2.577980102005129892e-02,5.038825080707243220e-02,8.206366991060652649e-02,1.097781226771413210e-01,7.889806801560640681e-02,1.969571962969958456e-02,6.007919374255001575e-03,5.420158325181126825e-04,1.687308333427750681e-04,2.817381739502212030e-05,5.402431351350891922e-06,6.630557890478520637e-12,4.615080810470567686e-10,6.548134433294899127e-56,1.950591460015716999e-56,3.422337408306309295e-56,3.815960645688185285e-56,2.047078434745655592e-54,3.241566931159842580e-55,1.136069234737555813e-35,1.970732345973310839e-35,1.035694438974560782e-06,3.728682712898187188e-03,2.344380991379364527e-03,5.945734726250286734e-04,1.636832729694939629e-03,2.194113238802023001e-03,3.399537642141963519e-03,2.463031472848664638e-02,4.984369904330831352e-02,9.139074570504820971e-02,1.192974159223144232e-01,7.833893050094985211e-02,1.700292695300678267e-02,3.875189001794432896e-03,7.232098028713007404e-04,1.901629821421244775e-04,6.056383238961688553e-05,1.763165810884623351e-11,4.653539817224502331e-10,9.653210695234270679e-10,1.111483676863826016e-56,6.106789695281754956e-56,1.912722785132938114e-57,5.249091428212657962e-56,2.373563091206561704e-55,1.391842876972030962e-56,2.596729679400130016e-35,1.483845531085794079e-35,1.091465782284307685e-05,3.636168729865925028e-03,3.336976242454081729e-03,1.327003407002779996e-03,1.942673941827021767e-03,2.349675540837717347e-03,4.789565859891391567e-03,2.092614092261322473e-02,5.070060845804314625e-02,1.025835614092034526e-01,1.293357732294811990e-01,7.410798092005582705e-02,1.432292936575757861e-02,1.488319237637575733e-03,2.759682144605417439e-04,1.641283367010485912e-04,1.181734496614601173e-05,2.158237983541378817e-10,9.268620627695066915e-10,6.845703202198008347e-10,2.334031429321190569e-55,4.100274264711194248e-56,3.337950937965695540e-56,2.399069933101266742e-56,4.538033891935248070e-56,4.784070366896373434e-56,4.629331918926603699e-56,6.126501672813833027e-56,8.138654606543495871e-05,1.418777765444620203e-03,4.246470237096752406e-03,4.695088709308225042e-03,3.620074009660199758e-03,5.357867087441815605e-03,7.971481772195462834e-03,1.948797158602683099e-02,5.427896105995919790e-02,1.147707051146186208e-01,1.271920095902538961e-01,7.041278939167809614e-02,1.271949411297264645e-02,1.778107368477908033e-03,8.945182709695026577e-04,1.109765247026151891e-03,8.151900960365101062e-10,2.381573938135153167e-04,4.008007782541455201e-04,2.461376432250969950e-10,1.419626928495696900e-55,3.354791452993677615e-56,3.860516096070422294e-56,5.304705078002038944e-56,1.407941151607504989e-56,4.999936087695963764e-57,4.768084868408229280e-56,8.973551231169406515e-40,6.181728169432227832e-06,1.838340122823068604e-04,6.140736004731880190e-04,2.864381165718199625e-03,4.193648722806772242e-03,6.271521175398609219e-03,9.722116147951447365e-03,1.959339319842674440e-02,6.215621861303022300e-02,1.230602099682361755e-01,1.199375058416880108e-01,5.826511941015947993e-02,1.006223311125069991e-02,2.600552235887987427e-03,2.367871765164402884e-03,7.199055781947310932e-04,9.024996603179170157e-10,5.285916626976719336e-04,5.227825889280475610e-04,1.786021368965137796e-45,4.220412222779341849e-50,1.255016135390812866e-49,4.220409076410767487e-50,2.743920112600564269e-56,5.685017333864293528e-56,1.773878839694839207e-56,4.238983719906952116e-56,6.074403910330065517e-39,2.411863257878998179e-08,2.587273367320721128e-07,1.496265765694193583e-05,1.524200414194151873e-04,5.975177703959117697e-04,2.683766252934550664e-03,5.790411953034171194e-03,2.104913950041557152e-02,6.718076062718755792e-02,1.294519679519568200e-01,1.203805253427849137e-01,5.165707012908501983e-02,9.041491921949255245e-03,2.722962348450300944e-03,1.157176912699225003e-03,2.854803499556779965e-10,6.445179319717460527e-11,5.285910627156708945e-04,3.891824307853835089e-04,1.944866563867986296e-45,6.330614002946512788e-50,1.510462072442907602e-49,1.057072558423805624e-50,6.372868547447037549e-57,4.085606089781599027e-56,3.806683815787881101e-56,1.015522419740296358e-56,8.906614742867130618e-14,3.203508529555403899e-13,3.634473788066871283e-13,3.469071597691509608e-10,9.503565715796024821e-06,5.668098951724248342e-05,1.625200881915244864e-03,6.200095673910895923e-03,2.387836090851234994e-02,7.511472526563145458e-02,1.406332304569219427e-01,1.143945302612745518e-01,4.359494908674910879e-02,7.209509660018494082e-03,7.594890759237114559e-04,7.730308853340220894e-12,6.658588557050920079e-16,1.759548706208800463e-19,4.937389058522031928e-05,1.742607932773355931e-05,4.178405008830840958e-55,7.105031219945216400e-56,6.140156756955119800e-56,7.713920948536519467e-52,4.250207515904159700e-56,2.148885044693589383e-58,1.367351114889370481e-56,5.862490836356536290e-56,3.663204450695353878e-13,3.634473435395780685e-13,3.634473435395780685e-13,3.002556636832254168e-13,6.953727923059929242e-09,5.417277037467156192e-08,1.029718945410320989e-03,5.000459471581354329e-03,2.174365488057255699e-02,8.106252002423983138e-02,1.395646166963731005e-01,1.043854452539369204e-01,3.728923036088898496e-02,6.463235068432952347e-03,6.314754736193531997e-06,1.405672759777121544e-35,2.423092287585320444e-29,2.187450699773290755e-21,1.686716316378336668e-13,5.060148880777174759e-13,1.106616754310629438e-04,1.106616754310629303e-03,3.849102192332492209e-56,4.698443495602758185e-57,1.386303307508716685e-57,6.442331199716415041e-56,1.345385620709430975e-56,1.013457159975922980e-56,3.735031988944277772e-14,1.494012795577711109e-13,1.806106163205493313e-04,1.762054792307115084e-04,2.007516296967722519e-06,1.897306235946310935e-05,4.218296650815336044e-04,4.196207195431256656e-03,2.434047401591928755e-02,9.295198082959887920e-02,1.383980882324309658e-01,9.432354612805349259e-02,3.089901951946179975e-02,8.202617647950605217e-03,1.560910239745225492e-05,2.840335895557489179e-10,6.029005635802018931e-04,1.286903008410691463e-03,2.592644967462478904e-03,3.636026478449211341e-03,3.667644100000942275e-03,3.730879343104406744e-03,4.222917177653817945e-56,1.890671699950791992e-57,3.464695729700078182e-56,1.044433641137107507e-56,6.069892367708173580e-56,1.283015665807058769e-43,1.539618798970724190e-43,1.006486709031221916e-54,2.453268870723753265e-54,3.238647022335155623e-11,5.821925638911920905e-06,5.249859027964984363e-05,2.395405370191792070e-04,5.182900961349377542e-03,2.843226952271926677e-02,1.095829513644398651e-01,1.349394842937938210e-01,8.169220272606253497e-02,2.857082109982883242e-02,1.268269591343976384e-02,3.466157524677365015e-03,3.314654793962636299e-03,3.962492866855233178e-03,4.127403812089702750e-03,3.904776261638974802e-03,2.829777128880036751e-03,2.039336590106020572e-03,4.584555125063403459e-04,6.526670669898637603e-56,1.646411028957142979e-56,5.642619846660476514e-56,2.214987407896162150e-56,1.888378886867892640e-56,3.207539164521561447e-44,3.849046997447743205e-44,2.692130472774503374e-10,4.110291125777177485e-04,1.470219547082416952e-03,2.745717252958838829e-04,5.084271465273247815e-05,3.540185432064510093e-04,7.534744397804143262e-03,3.989050359743050861e-02,1.132584431608129466e-01,1.325797000403409198e-01,7.337092201258847701e-02,3.097808303557155613e-02,1.612407454113468780e-02,4.913840287334748924e-03,3.868399989640809635e-03,2.540459726714219303e-03,1.189887617286321166e-03,7.905573665922390955e-04,1.750700514704634981e-08,4.729113631287431747e-14,4.698001041607900816e-14,6.292713639372767014e-08,2.788682264214328414e-57,6.015734220529642147e-56,3.302161188489563507e-56,5.343060225664645329e-56,7.445046360673974768e-56,2.593652600574967534e-55,1.080567472206709447e-05,4.157343951545679358e-04,3.383085604297272463e-03,4.019854502179262372e-03,4.251065126543648875e-03,5.593667925601069832e-03,1.262822055267052122e-02,5.543676569482645922e-02,1.133983814832233566e-01,1.226878304907684236e-01,6.889755175527699504e-02,2.964402819385820662e-02,1.456661904966426863e-02,3.480668588144909641e-03,2.638526836348297020e-04,7.047581471556930576e-05,7.446649881535615340e-06,1.208667137252514365e-06,2.707427632285520385e-06,4.671474442477070463e-06,5.472750563943787679e-06,8.922778191314909293e-08,3.622900635576066428e-56,3.891443152489467097e-56,4.084295752996081266e-56,4.596352782160770776e-56,4.145851493019413799e-56,1.106853150325827837e-54,3.624918275492229782e-05,3.363437124485087052e-05,2.055626781433161953e-04,1.819223365985965513e-03,2.870712861529770357e-03,8.437318184314444858e-03,1.484209707999982822e-02,6.151885383698790094e-02,1.133945695262939951e-01,1.103737217458295033e-01,6.289141426393334011e-02,2.931423729572986414e-02,1.082996248992469657e-02,1.667390734791059093e-03,6.067510984142862607e-04,5.280360603803912497e-05,9.035182046476296580e-06,1.007085892023762457e-05,1.212831626170266804e-05,1.329421675462794885e-05,7.950680049289037189e-06,9.355178849830769761e-08,4.199640414788282610e-56,1.441981776675505844e-56,6.389373368172339275e-56,4.657575938467514512e-56,9.060351434860362551e-56,9.759140179860579159e-06,4.025720812503496497e-05,3.312976814690469195e-04,2.914178489190489131e-04,5.855175910602268292e-04,6.917789779133899034e-04,6.042591737765504872e-03,1.996008837869514899e-02,6.907305712216482707e-02,1.107190169786426703e-01,1.023333943663633505e-01,5.987971616374570399e-02,3.258156874285730170e-02,9.052878944786331081e-03,1.758869766185573030e-03,1.570903615417594719e-03,8.923104990783330224e-04,8.203519817167282074e-05,1.471644179905900053e-04,3.717812320410888278e-04,4.457164818651992988e-04,2.888787117443892367e-04,9.353048088197325342e-08,1.255945143532531564e-56,5.498351974537615659e-57,1.626194690596232123e-56,1.550170067190858977e-56,2.430987033870508414e-55,1.829838314526772018e-05,4.391632901120301799e-05,3.088884463373023511e-04,5.477303736132256053e-04,8.795135979900085919e-04,1.377404056386544997e-03,6.764199435679093750e-03,3.071152849514604752e-02,7.612503378477643301e-02,1.080632945345245399e-01,9.745915562811283128e-02,5.987755721726511354e-02,3.389330945571224218e-02,7.440323001765082427e-03,1.864016338535030978e-03,2.532206118056608279e-03,2.635753596686074909e-03,1.288545390381071317e-03,4.939894481913673909e-04,5.071690426436361492e-04,5.043005747868182457e-04,4.363356996900936676e-04,8.059845551799365599e-08,2.565894095823443972e-56,5.695469939138240348e-56,3.151693541220922297e-56,4.392728882429332816e-56,1.595793808911474041e-55,1.829838284971049118e-05,4.391611883930516121e-05,1.073619605643556406e-04,3.328641421040371860e-04,7.393726950828978907e-04,1.338446310976298828e-03,5.981424355372416332e-03,3.779208748790641864e-02,8.296867325771146995e-02,1.068294231913836934e-01,9.750094272546371010e-02,5.714870002016362444e-02,3.134991494013464330e-02,1.064453834123496936e-02,1.964440061232604947e-03,1.826636196826579312e-03,1.501968118017923785e-03,6.894331579613626696e-04,5.073295699207635168e-04,4.896209239945161721e-04,4.217124155276035674e-04,1.929588208512724432e-04,9.051163453892335867e-09,2.258001702830061164e-56,1.241904421211095076e-56,5.383073169196542186e-56,3.360049741881468658e-56,2.338336100884633341e-56,7.493623452738589514e-06,3.938509070509115315e-05,7.928340038733027123e-05,1.225102822602824393e-04,4.773534621489143744e-04,1.911078594109672348e-03,7.201687633805507228e-03,3.672358762397737175e-02,7.804432826932607148e-02,9.993805846694792105e-02,9.368258114953230409e-02,5.607127612678190071e-02,3.397048175826148514e-02,1.220608578227829442e-02,1.136850802942792780e-03,7.765688332165317362e-04,4.640890614227133728e-04,4.623267497955641696e-04,3.960361965336681384e-04,1.594014068076430603e-04,2.435354428578653392e-07,2.629361755518316508e-09,1.051416813683184765e-56,1.026010382554310086e-56,2.739329016739664356e-56,4.662848466496770556e-56,6.017902674245753543e-56,6.443509378694566896e-56,5.669717000692053296e-56,1.666953277476059812e-45,1.144904829588173157e-13,2.742392236053280566e-11,6.955561214407382769e-04,1.672720416621107991e-03,8.224421108700143493e-03,2.665283613439044588e-02,5.719876783777586016e-02,8.015863846127013748e-02,7.844777221721679905e-02,4.653525935454071866e-02,2.619946130640860016e-02,7.608706934361592240e-03,1.102554326836968082e-04,1.191210058637300372e-06,1.169561104882204223e-06,1.137329830391656282e-06,9.823790885499770764e-07,3.811778249304274409e-07,1.136558245047023108e-07,3.756324912553542184e-56,3.481792003732562823e-56,1.455780804922417119e-56,5.936623085597985191e-56,2.792405046970700159e-56,4.940386748582331613e-56,4.215237224503724335e-56,2.122525879642235247e-56,3.756204196964216205e-56,1.243570897747518373e-19,1.488153905508843009e-11,1.028211508006795171e-04,1.574295916845401327e-03,3.078147690777485387e-03,1.078567043949204413e-02,1.468119430882258193e-02,2.837175933539983277e-02,2.625203506135523335e-02,1.088354294273032735e-02,2.101215105775859453e-03,4.567927245225840449e-04,7.187368629326328865e-05,1.937425129892024708e-07,4.793644789564369145e-11,1.318621479689310655e-12,9.926225463251402300e-56,2.326460294060081118e-56,6.125601229611739159e-56,3.356760396227377781e-56,3.932213904497602129e-56,1.585791767190437337e-56,6.844705714055571666e-57,3.297962367705960188e-56,2.833039741232935179e-57,4.193034716018337558e-57,3.295921176683070406e-56,3.000906853975293206e-56,1.913185996534647725e-20,2.142768319596611034e-19,3.826372007189184874e-19,5.731671803215233614e-07,5.310066246547348399e-07,3.595305051293396773e-07,4.477313903546651904e-04,2.551088521633195372e-03,1.397574447737519971e-03,5.149831552093452666e-04,4.882468369904769409e-04,9.499091538221114900e-05,8.944329502524098251e-12,6.844109312598499937e-12,2.352352239462622528e-11,4.306486418165205529e-56,4.387231046202979401e-56,5.625178978021730596e-56,5.099113499707600022e-56,2.990508912574288730e-58,3.691877972568437785e-56,4.281308100229920106e-56,1.326570476381829236e-56,2.582058463025013326e-56,3.453087124926966001e-56,3.767235378875830882e-56,2.728886374053028513e-56,2.906270080308924413e-56,4.170847974601253714e-56,9.939721144394541678e-56,1.181945913002036798e-55,1.545136205705116082e-54,3.310097088287614259e-54,5.801615562100962163e-31,3.202595639923015621e-05,9.000735733109862906e-04,2.034323140741948197e-04,2.320703663065754778e-04,4.937661403359650729e-05,5.020047569693038409e-54,2.066003339159152369e-54,3.687899856918343297e-56,1.990646018116271966e-56,1.678184613952114077e-56,5.043953659796873009e-56,5.390438204407487400e-56,5.313479443212402942e-57,1.305607835766045295e-56,3.188603409074645452e-56,1.940828805907213750e-56,9.279724382958238856e-57,3.994745712130657471e-56,9.915393953472908352e-57,3.544324259354078389e-56,2.858114068741965998e-56,4.512228310898091965e-56,4.936188606750483154e-56,5.360363077469586683e-56,2.865789736423307760e-57,1.791036383955635667e-54,2.714954687873185877e-54,4.654902823501280757e-55,2.620064237339424560e-56,1.883575198008281368e-56,4.210008483742378830e-56,5.040830278614220514e-56,5.213730894190413966e-57,4.962271760599621781e-56,2.556633718715156649e-56,1.447312380776247832e-56,2.470676141548707584e-57,1.598200521487316776e-56,1.183057499406900439e-56,4.373600380894370153e-56,6.272203053534313727e-56,3.025011701814532089e-56,6.336186779159903283e-56,3.838380418396211813e-56
